latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
3.3879,-72.9248,314.5,2.9,1.6,2007-01-02,1554,Terra,MODIS,68,6.2,295.3,28.8,D,0
3.3887,-72.9181,314.5,2.9,1.6,2007-01-02,1554,Terra,MODIS,58,6.2,295.6,25.7,D,0
5.3081,-71.0427,319.8,3.8,1.8,2007-01-02,1554,Terra,MODIS,76,6.2,291.7,82.9,D,0
3.5499,-72.2006,314,3.3,1.7,2007-01-02,1554,Terra,MODIS,40,6.2,294.2,28.5,D,0
3.5509,-72.2248,339.9,3.3,1.7,2007-01-02,1554,Terra,MODIS,90,6.2,295.1,204,D,0
1.6118,-75.6025,312.5,1.9,1.4,2007-01-02,1555,Terra,MODIS,48,6.2,293.9,14.5,D,0
3.2234,-76.4738,315.2,1.3,1.1,2007-01-02,1852,Aqua,MODIS,54,6.2,297.3,7.6,D,0
2.8672,-72.8895,322.2,2.5,1.5,2007-01-02,1852,Aqua,MODIS,76,6.2,295,48.7,D,0
2.8808,-72.8914,317.5,2.5,1.5,2007-01-02,1852,Aqua,MODIS,46,6.2,295.4,29.5,D,0
0.7879,-75.2128,313.7,1.5,1.2,2007-01-02,1852,Aqua,MODIS,57,6.2,295.5,10,D,0
3.6544,-72.5791,319.2,2.7,1.6,2007-01-02,1852,Aqua,MODIS,44,6.2,296.3,34.6,D,0
2.7188,-72.7432,316.2,2.5,1.5,2007-01-02,1852,Aqua,MODIS,56,6.2,294,33,D,0
3.8485,-71.7062,316.4,3.2,1.7,2007-01-02,1852,Aqua,MODIS,61,6.2,294.1,40.8,D,0
3.2667,-76.3759,320.9,1.4,1.2,2007-01-02,1852,Aqua,MODIS,28,6.2,299.9,13.4,D,0
3.7275,-72.1555,314.6,2.9,1.6,2007-01-02,1852,Aqua,MODIS,59,6.2,294.9,25.7,D,0
2.6397,-72.4126,323.1,2.7,1.6,2007-01-02,1852,Aqua,MODIS,77,6.2,292.4,58.4,D,0
2.6465,-72.3943,313.8,2.7,1.6,2007-01-02,1852,Aqua,MODIS,63,6.2,292.1,25.9,D,0
2.6432,-72.4182,325,2.7,1.6,2007-01-02,1852,Aqua,MODIS,79,6.2,293.8,72,D,0
2.7533,-75.349,318.9,1.6,1.2,2007-01-02,1852,Aqua,MODIS,66,6.2,300,14.2,D,0
3.0989,-72.2145,334.9,2.8,1.6,2007-01-02,1852,Aqua,MODIS,87,6.2,294.7,128.9,D,0
3.3433,-72.9406,329,2.5,1.5,2007-01-02,1852,Aqua,MODIS,82,6.2,294.7,73.5,D,0
3.2047,-76.532,318.5,1.3,1.1,2007-01-02,1852,Aqua,MODIS,69,6.2,299.8,12.6,D,0
3.2578,-76.3803,322.7,1.4,1.2,2007-01-02,1852,Aqua,MODIS,65,6.2,300.1,16.5,D,0
3.3675,-76.4574,317.2,1.4,1.2,2007-01-02,1852,Aqua,MODIS,48,6.2,300.1,8.2,D,0
3.3402,-72.963,319.3,2.5,1.5,2007-01-02,1852,Aqua,MODIS,39,6.2,295.4,34.4,D,0
3.2718,-72.1738,328.7,2.9,1.6,2007-01-02,1852,Aqua,MODIS,82,6.2,294.1,91.9,D,0
3.357,-72.9424,321.1,2.5,1.5,2007-01-02,1852,Aqua,MODIS,56,6.2,296.8,39.1,D,0
3.3514,-72.9489,332.1,2.5,1.5,2007-01-02,1852,Aqua,MODIS,84,6.2,296.4,84,D,0
3.2689,-72.1662,328.6,2.9,1.6,2007-01-02,1852,Aqua,MODIS,82,6.2,294.7,92,D,0
3.2545,-72.1641,316.4,2.9,1.6,2007-01-02,1852,Aqua,MODIS,68,6.2,293.9,35.5,D,0
3.2596,-76.3681,319.9,1.4,1.2,2007-01-02,1852,Aqua,MODIS,39,6.2,300.8,12.4,D,0
3.1023,-72.1893,314.8,2.8,1.6,2007-01-02,1852,Aqua,MODIS,65,6.2,291.9,26.3,D,0
3.1099,-72.2088,316.2,2.8,1.6,2007-01-02,1852,Aqua,MODIS,68,6.2,294.4,32.5,D,0
3.0955,-72.2068,336,2.8,1.6,2007-01-02,1852,Aqua,MODIS,88,6.2,293.5,135.1,D,0
7.2609,-73.9486,314.7,2.4,1.5,2007-01-02,1853,Aqua,MODIS,48,6.2,288.9,30.9,D,0
4.1223,-72.2655,319.2,2.9,1.6,2007-01-02,1853,Aqua,MODIS,63,6.2,295.3,44.7,D,0
11.079,-72.6786,315.9,3.5,1.8,2007-01-02,1854,Aqua,MODIS,57,6.2,300.7,40.9,D,2
4.9012,-70.6033,309.7,2.6,1.6,2007-01-03,0240,Terra,MODIS,78,6.2,291,34.5,N,0
4.0451,-72.0085,303.7,3.5,1.8,2007-01-03,0240,Terra,MODIS,57,6.2,290,28.6,N,0
4.8929,-70.6087,302.7,2.6,1.6,2007-01-03,0240,Terra,MODIS,51,6.2,291,15.6,N,0
4.9067,-70.6108,305.6,2.6,1.6,2007-01-03,0240,Terra,MODIS,65,6.2,290.7,23.1,N,0
4.0498,-71.9778,300.3,3.5,1.8,2007-01-03,0240,Terra,MODIS,25,6.2,289.9,17.6,N,0
4.3839,-70.5817,302.7,2.7,1.6,2007-01-03,0240,Terra,MODIS,51,6.2,290.7,14.7,N,0
4.3925,-70.5654,305.3,2.6,1.6,2007-01-03,0240,Terra,MODIS,64,6.2,290.7,21.8,N,0
4.3874,-70.5581,306,2.6,1.6,2007-01-03,0240,Terra,MODIS,66,6.2,290.7,22.6,N,0
4.9648,-69.9251,303,2.3,1.5,2007-01-03,0240,Terra,MODIS,53,6.2,291.8,11.5,N,0
4.0552,-72.015,301.4,3.5,1.8,2007-01-03,0240,Terra,MODIS,41,6.2,289.9,20.9,N,0
4.8162,-70.5608,301.1,2.6,1.5,2007-01-03,0240,Terra,MODIS,38,6.2,290.8,12.7,N,0
4.0601,-71.9843,303.6,3.5,1.8,2007-01-03,0240,Terra,MODIS,56,6.2,289.8,28.9,N,0
4.8257,-70.5441,301.4,2.6,1.5,2007-01-03,0240,Terra,MODIS,40,6.2,290.7,13.4,N,0
5.8604,-72.2522,313.6,2,1.4,2007-01-03,1458,Terra,MODIS,48,6.2,294.5,20.9,D,0
5.8664,-68.9815,330,1.2,1.1,2007-01-03,1458,Terra,MODIS,81,6.2,301.1,20.8,D,0
5.8776,-68.9907,335.2,1.2,1.1,2007-01-03,1458,Terra,MODIS,86,6.2,300.4,30.4,D,0
5.8791,-69.0013,332.3,1.2,1.1,2007-01-03,1458,Terra,MODIS,83,6.2,300.4,26.4,D,0
6.026,-70.5811,313.1,1.5,1.2,2007-01-03,1458,Terra,MODIS,30,6.2,293.7,8.2,D,0
6.0287,-70.5747,327.2,1.5,1.2,2007-01-03,1458,Terra,MODIS,80,6.2,294.3,32.5,D,0
6.0395,-70.5732,318.7,1.5,1.2,2007-01-03,1458,Terra,MODIS,70,6.2,294.6,17.1,D,0
5.7045,-69.415,333.4,1.2,1.1,2007-01-03,1458,Terra,MODIS,84,6.2,297.6,33.4,D,0
5.6961,-69.4275,317,1.2,1.1,2007-01-03,1458,Terra,MODIS,16,6.2,297.2,8.1,D,0
5.6946,-69.4164,332,1.2,1.1,2007-01-03,1458,Terra,MODIS,83,6.2,297.6,30.6,D,0
5.6862,-69.4289,317.3,1.2,1.1,2007-01-03,1458,Terra,MODIS,36,6.2,296.6,8.6,D,0
6.3754,-69.8899,313.3,1.4,1.2,2007-01-03,1458,Terra,MODIS,43,6.2,290.5,10.2,D,0
6.421,-70.0916,313.4,1.4,1.2,2007-01-03,1458,Terra,MODIS,43,6.2,292.3,9,D,0
6.411,-69.8659,315.6,1.4,1.2,2007-01-03,1458,Terra,MODIS,64,6.2,289.5,12.5,D,0
6.4127,-69.8781,311.8,1.4,1.2,2007-01-03,1458,Terra,MODIS,38,6.2,289.7,7.3,D,0
6.2882,-70.9666,312.2,1.6,1.3,2007-01-03,1458,Terra,MODIS,58,6.2,293.1,9.3,D,0
5.4564,-67.6878,320.5,1,1,2007-01-03,1458,Terra,MODIS,68,6.2,301.8,8.5,D,0
5.5977,-70.3843,317.1,1.4,1.2,2007-01-03,1458,Terra,MODIS,59,6.2,296,13.9,D,0
6.609,-70.1637,313.4,1.4,1.2,2007-01-03,1458,Terra,MODIS,59,6.2,292.1,9.8,D,0
4.6337,-68.7333,314.9,1.1,1.1,2007-01-03,1459,Terra,MODIS,62,6.2,295,8.7,D,0
4.8489,-69.863,328.2,1.3,1.1,2007-01-03,1459,Terra,MODIS,81,6.2,298.2,26.2,D,0
3.374,-72.5037,322.7,1.9,1.3,2007-01-03,1459,Terra,MODIS,78,6.2,294.3,35.6,D,0
3.2346,-72.4664,315.3,1.9,1.3,2007-01-03,1459,Terra,MODIS,51,6.2,286,17.9,D,0
3.3763,-72.5207,317.2,1.9,1.3,2007-01-03,1459,Terra,MODIS,71,6.2,294.5,21.3,D,0
3.2421,-72.6923,320.2,2,1.4,2007-01-03,1459,Terra,MODIS,59,6.2,291.4,34.2,D,0
4.0922,-71.7415,315.1,1.7,1.3,2007-01-03,1459,Terra,MODIS,65,6.2,295.7,12.1,D,0
4.8721,-70.0267,317.4,1.3,1.1,2007-01-03,1459,Terra,MODIS,67,6.2,295.3,9.5,D,0
3.3309,-73.0478,314.3,2.1,1.4,2007-01-03,1459,Terra,MODIS,63,6.2,293.4,18.1,D,0
3.334,-73.0596,314.3,2.1,1.4,2007-01-03,1459,Terra,MODIS,58,6.2,293.4,16.2,D,0
4.9782,-67.8786,324.5,1,1,2007-01-03,1459,Terra,MODIS,54,6.2,295.7,14,D,0
4.9769,-67.8693,323.8,1,1,2007-01-03,1459,Terra,MODIS,42,6.2,298,13.2,D,0
