latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
4.1182,-70.3036,313.1,1.3,1.1,2001-01-02,1511,Terra,MODIS,60,6.2,297.6,8,D,0
4.079,-70.6028,314.3,1.4,1.2,2001-01-02,1511,Terra,MODIS,63,6.2,297.3,10.1,D,0
4.0615,-70.4785,313.8,1.4,1.2,2001-01-02,1511,Terra,MODIS,62,6.2,297.9,8.6,D,0
4.1085,-71.0496,312.7,1.5,1.2,2001-01-02,1511,Terra,MODIS,49,6.2,296.9,8.1,D,0
4.1067,-71.0361,315.6,1.5,1.2,2001-01-02,1511,Terra,MODIS,66,6.2,297.1,12.5,D,0
4.1045,-71.0431,318,1.5,1.2,2001-01-02,1511,Terra,MODIS,70,6.2,297.2,16.9,D,0
4.0589,-71.2731,311.6,1.6,1.2,2001-01-02,1512,Terra,MODIS,56,6.2,297,8.3,D,0
4.0952,-71.6207,321.1,1.7,1.3,2001-01-02,1512,Terra,MODIS,75,6.2,297.3,24.6,D,0
4.0968,-71.6265,314.4,1.7,1.3,2001-01-02,1512,Terra,MODIS,65,6.2,297.2,13.5,D,0
4.0947,-71.6117,315.5,1.7,1.3,2001-01-02,1512,Terra,MODIS,67,6.2,297,15.6,D,0
3.9525,-70.854,319.6,1.5,1.2,2001-01-02,1512,Terra,MODIS,73,6.2,297.5,18.2,D,0
3.9775,-71.1078,316,1.5,1.2,2001-01-02,1512,Terra,MODIS,67,6.2,296.6,15.5,D,0
3.9309,-70.7782,313.5,1.4,1.2,2001-01-02,1512,Terra,MODIS,61,6.2,296.9,10.6,D,0
3.9202,-70.7796,311.7,1.4,1.2,2001-01-02,1512,Terra,MODIS,37,6.2,295.9,8.7,D,0
4.0286,-71.6357,319.6,1.7,1.3,2001-01-02,1512,Terra,MODIS,73,6.2,297.3,21.7,D,0
3.9205,-70.8585,316.2,1.5,1.2,2001-01-02,1512,Terra,MODIS,67,6.2,297.1,13.3,D,0
4.0173,-71.6372,334.4,1.7,1.3,2001-01-02,1512,Terra,MODIS,87,6.2,297.6,57.6,D,0
4.0192,-71.6437,324.9,1.7,1.3,2001-01-02,1512,Terra,MODIS,79,6.2,297.4,31.5,D,0
4.0171,-71.6289,326.9,1.7,1.3,2001-01-02,1512,Terra,MODIS,81,6.2,297.5,36.3,D,0
3.8801,-71.2255,317.3,1.5,1.2,2001-01-02,1512,Terra,MODIS,69,6.2,296.7,17.2,D,0
3.8017,-71.2421,320.8,1.5,1.2,2001-01-02,1512,Terra,MODIS,74,6.2,297,23.2,D,0
3.7998,-71.2283,344.6,1.5,1.2,2001-01-02,1512,Terra,MODIS,93,6.2,297.8,85.7,D,0
3.7394,-71.3709,312.4,1.6,1.2,2001-01-02,1512,Terra,MODIS,58,6.2,296.7,9.6,D,0
3.7656,-71.7213,336.4,1.7,1.3,2001-01-02,1512,Terra,MODIS,88,6.2,297.3,66,D,0
3.6314,-71.5809,316.8,1.6,1.3,2001-01-02,1512,Terra,MODIS,68,6.2,296.4,16.9,D,0
3.6294,-71.5664,317.1,1.6,1.3,2001-01-02,1512,Terra,MODIS,69,6.2,295.6,17.5,D,0
3.6302,-71.5731,324.4,1.6,1.3,2001-01-02,1512,Terra,MODIS,79,6.2,296.3,34.1,D,0
3.6034,-71.3877,313.3,1.6,1.2,2001-01-02,1512,Terra,MODIS,62,6.2,296.8,10.6,D,0
3.5923,-71.3892,325.9,1.6,1.2,2001-01-02,1512,Terra,MODIS,80,6.2,296.8,33.9,D,0
3.335,-72.0921,316.9,1.8,1.3,2001-01-02,1512,Terra,MODIS,56,6.2,297,16.1,D,0
3.3393,-72.0982,318.6,1.8,1.3,2001-01-02,1512,Terra,MODIS,73,6.2,297.7,21,D,0
3.3984,-72.5921,326.9,1.9,1.4,2001-01-02,1512,Terra,MODIS,82,6.2,296.5,47.2,D,0
3.3863,-72.5937,314.5,1.9,1.4,2001-01-02,1512,Terra,MODIS,67,6.2,296.2,15.1,D,0
3.4049,-73.1814,317.3,2.1,1.4,2001-01-02,1512,Terra,MODIS,71,6.2,296.5,27.4,D,0
3.405,-73.1874,312.5,2.1,1.4,2001-01-02,1512,Terra,MODIS,62,6.2,296.2,15.7,D,0
3.4023,-73.1684,314.4,2.1,1.4,2001-01-02,1512,Terra,MODIS,67,6.2,296,19.7,D,0
2.7096,-72.2076,311.5,1.8,1.3,2001-01-02,1512,Terra,MODIS,57,6.2,295.3,11.2,D,0
1.7586,-73.9012,307.2,1,1,2001-01-03,0335,Terra,MODIS,71,6.2,290.6,7.3,N,0
1.7676,-73.9025,301.3,1,1,2001-01-03,0335,Terra,MODIS,18,6.2,290.5,3.5,N,0
3.154,-72.687,306.2,1,1,2001-01-03,0335,Terra,MODIS,67,6.2,292.2,6.5,N,0
3.1644,-72.6791,310.4,1,1,2001-01-03,0335,Terra,MODIS,80,6.2,292.2,9,N,0
3.1631,-72.6883,325.7,1,1,2001-01-03,0335,Terra,MODIS,100,6.2,292.7,23.9,N,0
3.1618,-72.6975,302.6,1,1,2001-01-03,0335,Terra,MODIS,43,6.2,292,4.1,N,0
3.1722,-72.6896,317,1,1,2001-01-03,0335,Terra,MODIS,94,6.2,292.4,14.5,N,0
3.1709,-72.6988,313.9,1,1,2001-01-03,0335,Terra,MODIS,88,6.2,292,11.8,N,0
3.1437,-72.891,307,1,1,2001-01-03,0335,Terra,MODIS,70,6.2,292.2,7,N,0
4.6479,-70.0468,316.3,1.5,1.2,2001-01-03,0335,Terra,MODIS,93,6.2,292.1,23.5,N,0
4.6586,-70.0484,305.1,1.5,1.2,2001-01-03,0335,Terra,MODIS,63,6.2,291.8,9.5,N,0
4.6531,-70.0406,306.5,1.5,1.2,2001-01-03,0335,Terra,MODIS,68,6.2,291.8,11,N,0
4.6514,-70.0537,310.3,1.5,1.2,2001-01-03,0335,Terra,MODIS,80,6.2,291.7,15.5,N,0
4.3744,-72.579,303.1,1.1,1,2001-01-03,0335,Terra,MODIS,53,6.2,291.6,5.6,N,0
5.4788,-68.7732,301.6,1.9,1.3,2001-01-03,0335,Terra,MODIS,42,6.2,291,9.5,N,0
4.9313,-72.7302,304.8,1.1,1,2001-01-03,0335,Terra,MODIS,62,6.2,291.7,6.5,N,2
5.8429,-68.3263,306.1,2.1,1.4,2001-01-03,0336,Terra,MODIS,67,6.2,292.9,17.8,N,0
5.7754,-72.8815,304,1.1,1,2001-01-03,0336,Terra,MODIS,58,6.2,279,10.8,N,0
11.2366,-74.1457,326.1,1.1,1,2001-01-03,0337,Terra,MODIS,100,6.2,297.3,23.4,N,0
10.2054,-73.3019,323,1.3,1.1,2001-01-03,1553,Terra,MODIS,76,6.2,297.6,19.8,D,0
10.2036,-73.2907,319.8,1.3,1.1,2001-01-03,1553,Terra,MODIS,73,6.2,297.1,15.8,D,0
10.2037,-73.2965,328.6,1.3,1.1,2001-01-03,1553,Terra,MODIS,82,6.2,298.4,27.5,D,0
9.3569,-75.6898,320.4,1,1,2001-01-03,1553,Terra,MODIS,66,6.2,304.3,9.7,D,0
7.6383,-73.9224,311.7,1.2,1.1,2001-01-03,1553,Terra,MODIS,65,6.2,297.2,6,D,0
6.5544,-70.2689,316.3,2.4,1.5,2001-01-03,1554,Terra,MODIS,70,6.2,295.3,30.5,D,0
6.395,-69.8461,313.7,2.6,1.6,2001-01-03,1554,Terra,MODIS,65,6.2,297.6,23.7,D,0
6.4862,-70.6658,310.2,2.2,1.4,2001-01-03,1554,Terra,MODIS,59,6.2,296.2,11.8,D,0
6.1737,-69.0415,313.4,3,1.7,2001-01-03,1554,Terra,MODIS,49,6.2,298.3,24.6,D,0
6.2762,-69.9411,323.2,2.6,1.5,2001-01-03,1554,Terra,MODIS,78,6.2,298,57.3,D,0
6.2625,-69.9433,316.1,2.6,1.5,2001-01-03,1554,Terra,MODIS,50,6.2,296.8,28.7,D,0
6.2701,-69.9489,324,2.6,1.5,2001-01-03,1554,Terra,MODIS,79,6.2,297.6,58.3,D,0
6.761,-74.014,303.4,1.3,1.1,2001-01-03,1554,Terra,MODIS,52,6.2,277.7,6.6,D,0
6.07,-70.1088,316,2.5,1.5,2001-01-03,1554,Terra,MODIS,69,6.2,298.1,31.9,D,0
5.9932,-70.4595,311.3,2.4,1.5,2001-01-03,1554,Terra,MODIS,59,6.2,295.8,17,D,0
6.2659,-72.8837,315.6,1.5,1.2,2001-01-03,1554,Terra,MODIS,72,6.2,289.4,25.5,D,0
6.2633,-72.8896,308,1.5,1.2,2001-01-03,1554,Terra,MODIS,57,6.2,286.5,15.7,D,0
6.2612,-72.8758,306.2,1.5,1.2,2001-01-03,1554,Terra,MODIS,48,6.2,292.2,13,D,0
5.6581,-70.317,311.4,2.5,1.5,2001-01-03,1554,Terra,MODIS,60,6.2,294.9,17.6,D,0
6.2652,-74.5179,311.2,1.2,1.1,2001-01-03,1554,Terra,MODIS,52,6.2,293.3,6.5,D,0
5.5288,-69.8025,311.8,2.7,1.6,2001-01-03,1554,Terra,MODIS,61,6.2,297,18.9,D,0
5.4849,-70.7244,314,2.3,1.5,2001-01-03,1554,Terra,MODIS,66,6.2,296.4,24.2,D,0
5.3076,-70.9292,309.8,2.2,1.4,2001-01-03,1554,Terra,MODIS,54,6.2,296,12.1,D,0
5.3095,-70.9356,310.2,2.2,1.4,2001-01-03,1554,Terra,MODIS,55,6.2,296.1,14.2,D,0
4.8464,-69.0324,312.6,3.2,1.7,2001-01-03,1554,Terra,MODIS,60,6.2,296.8,25.2,D,0
4.7524,-69.3101,322,3.1,1.7,2001-01-03,1554,Terra,MODIS,76,6.2,297.4,69.8,D,0
4.7375,-69.3123,327.2,3.1,1.7,2001-01-03,1554,Terra,MODIS,81,6.2,296.9,95.5,D,0
4.6475,-69.416,312.7,3,1.7,2001-01-03,1554,Terra,MODIS,60,6.2,296.9,27.2,D,0
4.6432,-69.3891,311,3,1.7,2001-01-03,1554,Terra,MODIS,36,6.2,296.2,20.5,D,0
4.59,-69.3422,315.3,3.1,1.7,2001-01-03,1554,Terra,MODIS,57,6.2,296.4,37.7,D,0
4.6434,-69.3943,314.2,3,1.7,2001-01-03,1554,Terra,MODIS,39,6.2,296.4,31.7,D,0
4.5907,-69.3474,316.8,3.1,1.7,2001-01-03,1554,Terra,MODIS,69,6.2,296.5,45.5,D,0
4.6091,-69.748,313.1,2.9,1.6,2001-01-03,1554,Terra,MODIS,61,6.2,296.6,24.7,D,0
4.591,-69.9358,318,2.8,1.6,2001-01-03,1554,Terra,MODIS,71,6.2,296.9,43.2,D,0
4.4544,-69.5399,310.9,3,1.6,2001-01-03,1554,Terra,MODIS,34,6.2,295.6,20.9,D,0
4.4538,-69.5454,313.2,3,1.6,2001-01-03,1554,Terra,MODIS,45,6.2,295.5,31.7,D,0
4.6868,-72.062,317.4,1.9,1.3,2001-01-03,1554,Terra,MODIS,71,6.2,297.4,22.4,D,0
4.6842,-72.0454,322,1.9,1.3,2001-01-03,1554,Terra,MODIS,77,6.2,297.4,33.7,D,0
4.2743,-70.1259,310.9,2.7,1.6,2001-01-03,1554,Terra,MODIS,51,6.2,295.8,21,D,0
4.4493,-71.3022,314.8,2.2,1.4,2001-01-03,1554,Terra,MODIS,66,6.2,296.2,21.1,D,0
4.4462,-71.283,326,2.2,1.4,2001-01-03,1554,Terra,MODIS,80,6.2,296.2,55,D,0
4.4468,-71.2896,332.3,2.2,1.4,2001-01-03,1554,Terra,MODIS,86,6.2,296.3,80.4,D,0
4.7368,-74.2312,311.3,1.3,1.1,2001-01-03,1554,Terra,MODIS,49,6.2,296.7,6.4,D,0
4.1461,-70.7003,311,2.4,1.5,2001-01-03,1554,Terra,MODIS,55,6.2,295.3,17.8,D,0
4.1427,-70.6786,311.6,2.5,1.5,2001-01-03,1554,Terra,MODIS,57,6.2,294.5,20.5,D,0
4.1257,-70.569,314.5,2.5,1.5,2001-01-03,1554,Terra,MODIS,65,6.2,295.9,26.7,D,0
4.3778,-72.5889,314.4,1.7,1.3,2001-01-03,1554,Terra,MODIS,46,6.2,297,12.7,D,0
4.3754,-72.5736,321,1.7,1.3,2001-01-03,1554,Terra,MODIS,76,6.2,297.5,25.5,D,0
4.0325,-70.4219,314.1,2.6,1.5,2001-01-03,1554,Terra,MODIS,64,6.2,297.9,23.3,D,0
4.3784,-72.5789,322.2,1.7,1.3,2001-01-03,1554,Terra,MODIS,77,6.2,297.7,29.8,D,0
4.0264,-70.4282,314.1,2.6,1.5,2001-01-03,1554,Terra,MODIS,64,6.2,297.7,25,D,0
4.2611,-72.1227,314.3,1.9,1.3,2001-01-03,1554,Terra,MODIS,66,6.2,298.8,13,D,0
3.9771,-71.1288,315.7,2.3,1.5,2001-01-03,1554,Terra,MODIS,67,6.2,296.6,26,D,0
4.0302,-71.6517,315.7,2.1,1.4,2001-01-03,1554,Terra,MODIS,68,6.2,297.4,20.2,D,0
4.1086,-72.326,320.3,1.8,1.3,2001-01-03,1554,Terra,MODIS,75,6.2,301.3,21.8,D,0
4.1061,-72.3098,323.1,1.8,1.3,2001-01-03,1554,Terra,MODIS,78,6.2,300.7,28.6,D,0
3.9125,-71.0558,325.8,2.3,1.5,2001-01-03,1554,Terra,MODIS,80,6.2,298.2,59.2,D,0
3.9093,-71.0351,313.6,2.3,1.5,2001-01-03,1554,Terra,MODIS,62,6.2,297.3,19.6,D,0
4.0553,-72.2169,314.4,1.9,1.3,2001-01-03,1554,Terra,MODIS,66,6.2,299.6,11.3,D,0
4.0618,-72.2225,318.9,1.9,1.3,2001-01-03,1554,Terra,MODIS,73,6.2,300.4,20.5,D,0
3.6721,-71.1944,311.9,2.3,1.5,2001-01-03,1554,Terra,MODIS,57,6.2,297.2,16.7,D,0
4.0654,-74.1264,316.1,1.4,1.2,2001-01-03,1554,Terra,MODIS,70,6.2,287.8,20,D,0
3.8124,-72.5036,324.7,1.8,1.3,2001-01-03,1554,Terra,MODIS,80,6.2,300.2,34.9,D,0
3.8099,-72.4878,332.7,1.8,1.3,2001-01-03,1554,Terra,MODIS,86,6.2,300.3,58.1,D,0
4.0685,-74.1322,320.2,1.4,1.2,2001-01-03,1554,Terra,MODIS,75,6.2,287.3,25.1,D,0
3.8145,-72.493,326,1.8,1.3,2001-01-03,1554,Terra,MODIS,81,6.2,300.3,39,D,0
3.8028,-72.4947,340.5,1.8,1.3,2001-01-03,1554,Terra,MODIS,91,6.2,300.1,88.4,D,0
3.7884,-72.3986,317.5,1.8,1.3,2001-01-03,1554,Terra,MODIS,72,6.2,299.9,18.4,D,0
3.7766,-72.4003,351.5,1.8,1.3,2001-01-03,1554,Terra,MODIS,96,6.2,300.9,139.9,D,0
3.7742,-72.3842,318.3,1.8,1.3,2001-01-03,1554,Terra,MODIS,73,6.2,300.1,20.5,D,0
3.6188,-72.8812,331.2,1.7,1.3,2001-01-03,1554,Terra,MODIS,85,6.2,302.2,47.3,D,0
3.6074,-72.8828,337.1,1.7,1.3,2001-01-03,1554,Terra,MODIS,89,6.2,302.9,64.9,D,0
3.6095,-72.889,333.7,1.7,1.3,2001-01-03,1555,Terra,MODIS,66,6.2,302.6,54.8,D,0
3.6073,-72.874,322.6,1.7,1.3,2001-01-03,1555,Terra,MODIS,59,6.2,302,26.5,D,0
3.5775,-72.9847,320.3,1.7,1.3,2001-01-03,1555,Terra,MODIS,75,6.2,301.9,20.5,D,0
3.7873,-74.4458,330.3,1.3,1.1,2001-01-03,1555,Terra,MODIS,80,6.2,296.2,36.2,D,0
3.4634,-72.5479,324.8,1.8,1.3,2001-01-03,1555,Terra,MODIS,80,6.2,300.6,34.5,D,0
3.4609,-72.532,352.2,1.8,1.3,2001-01-03,1555,Terra,MODIS,96,6.2,301.3,140.3,D,0
3.4517,-72.5496,337,1.8,1.3,2001-01-03,1555,Terra,MODIS,89,6.2,300.5,70.3,D,0
3.4492,-72.5337,327.8,1.8,1.3,2001-01-03,1555,Terra,MODIS,82,6.2,300,41.1,D,0
3.4656,-72.537,337.4,1.8,1.3,2001-01-03,1555,Terra,MODIS,89,6.2,301,72.4,D,0
3.4633,-72.521,322.2,1.8,1.3,2001-01-03,1555,Terra,MODIS,54,6.2,299.3,26.6,D,0
3.4539,-72.5388,349.6,1.8,1.3,2001-01-03,1555,Terra,MODIS,95,6.2,301.2,125,D,0
3.5214,-73.1475,319.2,1.6,1.3,2001-01-03,1555,Terra,MODIS,74,6.2,301.5,18.7,D,0
3.5124,-73.1634,315,1.6,1.2,2001-01-03,1555,Terra,MODIS,64,6.2,300.3,11,D,0
3.5102,-73.1491,339.3,1.6,1.3,2001-01-03,1555,Terra,MODIS,90,6.2,301.3,69.8,D,0
3.413,-73.0365,314.6,1.7,1.3,2001-01-03,1555,Terra,MODIS,66,6.2,300.9,10.6,D,0
3.4017,-73.0382,315.8,1.7,1.3,2001-01-03,1555,Terra,MODIS,69,6.2,301.7,12.9,D,0
2.9814,-70.3678,310.8,2.7,1.6,2001-01-03,1555,Terra,MODIS,58,6.2,296.6,23.1,D,0
3.1255,-71.9049,313.3,2,1.4,2001-01-03,1555,Terra,MODIS,63,6.2,298.4,17,D,0
3.2271,-72.6496,311.8,1.8,1.3,2001-01-03,1555,Terra,MODIS,61,6.2,298.6,10.7,D,0
3.3097,-73.649,315.9,1.5,1.2,2001-01-03,1555,Terra,MODIS,68,6.2,299.3,13.8,D,0
3.1393,-72.9064,320.7,1.7,1.3,2001-01-03,1555,Terra,MODIS,75,6.2,299.8,23.8,D,0
3.137,-72.8913,328.5,1.7,1.3,2001-01-03,1555,Terra,MODIS,83,6.2,300.3,42.6,D,0
3.1396,-72.8968,334.9,1.7,1.3,2001-01-03,1555,Terra,MODIS,87,6.2,300.9,61.3,D,0
3.4032,-74.7511,318.3,1.3,1.1,2001-01-03,1555,Terra,MODIS,73,6.2,299.9,14.2,D,0
3.4016,-74.7406,316.4,1.3,1.1,2001-01-03,1555,Terra,MODIS,63,6.2,299.1,13,D,0
3.3616,-76.4008,313.2,1.1,1,2001-01-03,1555,Terra,MODIS,65,6.2,297.3,5.2,D,0
3.268,-76.3915,315.9,1.1,1,2001-01-03,1555,Terra,MODIS,59,6.2,296,8.5,D,0
3.2343,-76.2906,314.7,1.1,1,2001-01-03,1555,Terra,MODIS,70,6.2,296.8,7.1,D,0
3.2128,-76.5774,315.8,1,1,2001-01-03,1555,Terra,MODIS,71,6.2,296.9,8.1,D,0
2.5462,-75.87,311.3,1.1,1.1,2001-01-03,1555,Terra,MODIS,64,6.2,296.9,7.5,D,0
2.3566,-75.7673,311.2,1.1,1.1,2001-01-03,1555,Terra,MODIS,64,6.2,293.9,8.2,D,0
1.8758,-74.1176,322.8,1.5,1.2,2001-01-03,1555,Terra,MODIS,79,6.2,299.3,24.4,D,0
1.7635,-73.9105,354.8,1.5,1.2,2001-01-03,1555,Terra,MODIS,97,6.2,299.6,121.6,D,0
1.7615,-73.897,344.6,1.5,1.2,2001-01-03,1555,Terra,MODIS,93,6.2,298.9,82,D,0
