latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
6.0567,-67.7686,333.8,1.1,1,2013-01-01,1511,Terra,MODIS,85,6.2,302.6,25.6,D,0
6.0552,-67.759,342,1.1,1,2013-01-01,1511,Terra,MODIS,91,6.2,303.7,39.9,D,0
4.6058,-69.34,317,1,1,2013-01-01,1511,Terra,MODIS,65,6.2,300.1,7.8,D,0
6.0507,-67.7756,333.9,1.1,1,2013-01-01,1511,Terra,MODIS,85,6.2,302,26.3,D,0
6.0321,-67.7784,328.4,1.1,1,2013-01-01,1511,Terra,MODIS,81,6.2,301.2,18.4,D,0
6.0492,-67.766,333.4,1.1,1,2013-01-01,1511,Terra,MODIS,85,6.2,303.4,25.1,D,0
6.0414,-67.777,345.7,1.1,1,2013-01-01,1511,Terra,MODIS,93,6.2,303.6,48.4,D,0
3.7022,-71.0858,315.3,1,1,2013-01-01,1511,Terra,MODIS,64,6.2,296.6,8,D,0
3.7035,-71.095,312.7,1,1,2013-01-01,1511,Terra,MODIS,48,6.2,296.7,5.6,D,0
3.8811,-71.114,314.8,1,1,2013-01-01,1511,Terra,MODIS,61,6.2,298.3,5.5,D,0
4.4884,-68.8596,331.7,1,1,2013-01-01,1511,Terra,MODIS,84,6.2,299.3,24.2,D,0
4.4898,-68.8687,331.3,1,1,2013-01-01,1511,Terra,MODIS,84,6.2,299.2,23.7,D,0
5.4134,-69.9397,319.2,1,1,2013-01-01,1511,Terra,MODIS,64,6.2,301.2,7,D,0
5.4147,-69.9487,385,1,1,2013-01-01,1511,Terra,MODIS,100,6.2,304.9,166.4,D,0
5.416,-69.9576,362.5,1,1,2013-01-01,1511,Terra,MODIS,100,6.2,301.6,84,D,0
4.683,-70.7372,318.7,1,1,2013-01-01,1511,Terra,MODIS,66,6.2,301.4,7.5,D,0
5.4197,-69.9205,317.1,1,1,2013-01-01,1511,Terra,MODIS,49,6.2,301,6,D,0
4.2599,-71.3675,321.5,1.1,1,2013-01-01,1511,Terra,MODIS,72,6.2,299.4,13,D,0
3.6142,-71.2337,312.5,1,1,2013-01-01,1511,Terra,MODIS,52,6.2,296.2,5.7,D,0
5.4223,-69.9384,335.3,1,1,2013-01-01,1511,Terra,MODIS,85,6.2,302.2,26,D,0
5.4237,-69.9474,449.9,1,1,2013-01-01,1511,Terra,MODIS,100,6.2,315.5,704.4,D,0
5.425,-69.9563,370.6,1,1,2013-01-01,1511,Terra,MODIS,100,6.2,303,109.4,D,0
3.4978,-72.4491,318,1.2,1.1,2013-01-01,1511,Terra,MODIS,70,6.2,296.6,10.8,D,0
3.4857,-71.6108,323.3,1.1,1,2013-01-01,1511,Terra,MODIS,77,6.2,296.6,16.9,D,0
4.1523,-70.8875,315.3,1,1,2013-01-01,1511,Terra,MODIS,45,6.2,299.7,5.4,D,0
6.1015,-69.2923,326,1,1,2013-01-01,1511,Terra,MODIS,55,6.2,296.3,17.7,D,0
5.4781,-71.2054,321,1.1,1,2013-01-01,1511,Terra,MODIS,40,6.2,299.9,9.4,D,0
5.5647,-68.7217,317.6,1,1,2013-01-01,1511,Terra,MODIS,60,6.2,299.5,6.3,D,0
5.5633,-68.7126,356.2,1,1,2013-01-01,1511,Terra,MODIS,98,6.2,301,68.9,D,0
5.8138,-69.7783,320,1,1,2013-01-01,1511,Terra,MODIS,67,6.2,301.5,8.4,D,0
5.4478,-68.009,318.5,1.1,1,2013-01-01,1511,Terra,MODIS,67,6.2,300.4,8.8,D,0
5.4492,-68.0185,313.7,1.1,1,2013-01-01,1511,Terra,MODIS,38,6.2,299.9,4.3,D,0
4.8047,-70.0616,321.6,1,1,2013-01-01,1511,Terra,MODIS,71,6.2,301.1,10.9,D,0
4.3819,-69.0726,320.1,1,1,2013-01-01,1511,Terra,MODIS,73,6.2,297.9,11.9,D,0
4.9126,-69.9151,347.7,1,1,2013-01-01,1511,Terra,MODIS,94,6.2,303.4,48.3,D,0
4.3833,-69.0817,312.2,1,1,2013-01-01,1511,Terra,MODIS,47,6.2,297.5,5.1,D,0
4.4247,-69.6702,312.2,1,1,2013-01-01,1511,Terra,MODIS,36,6.2,298.6,5.2,D,0
4.0308,-70.936,315.7,1,1,2013-01-01,1511,Terra,MODIS,63,6.2,299.3,6.2,D,0
4.1382,-70.9176,322.3,1,1,2013-01-01,1511,Terra,MODIS,74,6.2,299.6,12.4,D,0
5.8818,-68.4987,318.9,1,1,2013-01-01,1511,Terra,MODIS,59,6.2,301.3,7,D,0
5.696,-68.6129,325.7,1,1,2013-01-01,1511,Terra,MODIS,58,6.2,303.1,12.1,D,0
5.6793,-68.6247,325.1,1,1,2013-01-01,1511,Terra,MODIS,27,6.2,302.2,10.7,D,0
5.6598,-68.6182,321.9,1,1,2013-01-01,1511,Terra,MODIS,30,6.2,302.3,8.3,D,0
5.5745,-68.6645,321.3,1,1,2013-01-01,1511,Terra,MODIS,17,6.2,302.4,8,D,0
5.5655,-68.6658,322.7,1,1,2013-01-01,1511,Terra,MODIS,48,6.2,301.2,9.7,D,0
5.5641,-68.6567,318.6,1,1,2013-01-01,1511,Terra,MODIS,31,6.2,299.8,6.1,D,0
4.6843,-70.7463,327.6,1,1,2013-01-01,1511,Terra,MODIS,79,6.2,300.8,17.1,D,0
5.2551,-69.677,325.5,1,1,2013-01-01,1511,Terra,MODIS,61,6.2,301.7,12.8,D,0
5.2538,-69.6681,329.9,1,1,2013-01-01,1511,Terra,MODIS,81,6.2,302.1,18.1,D,0
5.2399,-69.6974,325.2,1,1,2013-01-01,1511,Terra,MODIS,69,6.2,302.6,12,D,0
5.2247,-69.7239,316.2,1,1,2013-01-01,1511,Terra,MODIS,38,6.2,299.8,5.9,D,0
5.2234,-69.715,317.6,1,1,2013-01-01,1511,Terra,MODIS,34,6.2,300.4,6.8,D,0
6.0858,-69.5013,320.5,1,1,2013-01-01,1511,Terra,MODIS,66,6.2,298.6,10.9,D,0
3.2582,-73.2557,318.8,1.3,1.1,2013-01-01,1512,Terra,MODIS,70,6.2,295.9,14.4,D,0
4.6316,-68.7578,346.4,1,1,2013-01-01,1810,Aqua,MODIS,70,6.2,303.4,46.8,D,0
4.7503,-69.5381,329.6,1,1,2013-01-01,1810,Aqua,MODIS,79,6.2,300.1,17.3,D,0
4.7515,-69.5292,325.3,1,1,2013-01-01,1810,Aqua,MODIS,74,6.2,302,12.6,D,0
2.6645,-68.0367,330.2,1,1,2013-01-01,1810,Aqua,MODIS,83,6.2,296.6,23.9,D,0
4.4762,-68.9444,331.3,1,1,2013-01-01,1810,Aqua,MODIS,83,6.2,301.5,19.9,D,0
4.4261,-68.9097,318.9,1,1,2013-01-01,1810,Aqua,MODIS,59,6.2,301.8,9.6,D,0
3.8513,-70.6031,315.4,1,1,2013-01-01,1810,Aqua,MODIS,57,6.2,298.1,6.1,D,0
3.9554,-71.0246,315.5,1.1,1,2013-01-01,1810,Aqua,MODIS,54,6.2,296.5,5.9,D,0
4.37,-69.3676,327.5,1,1,2013-01-01,1810,Aqua,MODIS,79,6.2,301.5,18.1,D,0
4.401,-69.7336,320.2,1,1,2013-01-01,1810,Aqua,MODIS,30,6.2,300.6,8.9,D,0
4.3324,-72.0803,319.4,1.2,1.1,2013-01-01,1810,Aqua,MODIS,56,6.2,298.7,13,D,0
2.6827,-68.0393,313.8,1,1,2013-01-01,1810,Aqua,MODIS,61,6.2,296.7,6.1,D,0
2.7751,-69.3814,315,1,1,2013-01-01,1810,Aqua,MODIS,47,6.2,295.2,7.6,D,0
3.9424,-70.6134,316.1,1,1,2013-01-01,1810,Aqua,MODIS,65,6.2,298.8,6,D,0
4.1207,-70.7183,313.7,1,1,2013-01-01,1810,Aqua,MODIS,19,6.2,297.7,6.5,D,0
3.9408,-70.6892,314.6,1,1,2013-01-01,1810,Aqua,MODIS,37,6.2,298.1,6.2,D,0
4.5892,-68.8016,323.6,1,1,2013-01-01,1810,Aqua,MODIS,70,6.2,301.3,13,D,0
4.1378,-70.9084,320.6,1.1,1,2013-01-01,1810,Aqua,MODIS,29,6.2,296.8,12.9,D,0
4.4189,-69.7362,323.1,1,1,2013-01-01,1810,Aqua,MODIS,49,6.2,300,11.3,D,0
4.7117,-70.6427,319.5,1,1,2013-01-01,1810,Aqua,MODIS,46,6.2,293.6,10.8,D,0
4.6261,-70.5301,315.4,1,1,2013-01-01,1810,Aqua,MODIS,32,6.2,297.8,7.8,D,0
4.6274,-70.5209,318.6,1,1,2013-01-01,1810,Aqua,MODIS,60,6.2,297.2,10.4,D,0
4.8622,-70.0408,323.5,1,1,2013-01-01,1810,Aqua,MODIS,72,6.2,301.4,11.3,D,0
3.4566,-72.3992,330.4,1.3,1.1,2013-01-01,1810,Aqua,MODIS,78,6.2,294.5,30.1,D,0
4.5879,-68.8106,321.8,1,1,2013-01-01,1810,Aqua,MODIS,55,6.2,300.4,10.9,D,0
4.4877,-68.8633,318,1,1,2013-01-01,1810,Aqua,MODIS,63,6.2,301.9,7.1,D,0
4.4032,-69.3268,318.7,1,1,2013-01-01,1810,Aqua,MODIS,60,6.2,298.8,8.6,D,0
4.5135,-71.1141,320.4,1.1,1,2013-01-01,1810,Aqua,MODIS,44,6.2,297.7,10.8,D,0
3.4317,-67.9495,316.3,1.1,1,2013-01-01,1810,Aqua,MODIS,63,6.2,300.6,6.6,D,0
2.6659,-68.0275,315.9,1,1,2013-01-01,1810,Aqua,MODIS,66,6.2,296.9,8,D,0
4.6329,-68.7488,320.2,1,1,2013-01-01,1810,Aqua,MODIS,47,6.2,302.1,8.7,D,0
5.2478,-69.6652,322.5,1,1,2013-01-01,1811,Aqua,MODIS,67,6.2,291.4,14,D,0
6.0567,-67.7719,329.5,1.1,1.1,2013-01-01,1811,Aqua,MODIS,79,6.2,306.7,17.3,D,0
6.0581,-67.7618,332.1,1.1,1.1,2013-01-01,1811,Aqua,MODIS,82,6.2,306.5,21.2,D,0
6.0431,-67.8006,320.8,1.1,1.1,2013-01-01,1811,Aqua,MODIS,48,6.2,304.5,7.3,D,0
6.0445,-67.7906,334.8,1.1,1.1,2013-01-01,1811,Aqua,MODIS,84,6.2,306.4,26.6,D,0
6.0459,-67.7806,332.1,1.1,1.1,2013-01-01,1811,Aqua,MODIS,82,6.2,307.1,21.4,D,0
6.0392,-67.7944,340.3,1.1,1.1,2013-01-01,1811,Aqua,MODIS,89,6.2,306.1,31.9,D,0
6.0326,-67.7731,327.2,1.1,1.1,2013-01-01,1811,Aqua,MODIS,47,6.2,307.4,10.2,D,0
6.0096,-67.8004,334.1,1.1,1.1,2013-01-01,1811,Aqua,MODIS,78,6.2,305.9,21.2,D,0
6.011,-67.7904,335.7,1.1,1.1,2013-01-01,1811,Aqua,MODIS,81,6.2,305.6,23.3,D,0
5.9959,-67.829,350.2,1.1,1.1,2013-01-01,1811,Aqua,MODIS,95,6.2,302.5,57.3,D,0
5.9973,-67.819,329.8,1.1,1.1,2013-01-01,1811,Aqua,MODIS,79,6.2,300.8,16.5,D,0
5.9987,-67.809,403,1.1,1.1,2013-01-01,1811,Aqua,MODIS,100,6.2,311.2,301.5,D,0
6.0001,-67.7991,369.1,1.1,1.1,2013-01-01,1811,Aqua,MODIS,100,6.2,306.8,116.4,D,0
6.1124,-67.7182,322.9,1.1,1.1,2013-01-01,1811,Aqua,MODIS,50,6.2,306.5,11.7,D,0
6.168,-70.2503,316.3,1,1,2013-01-01,1811,Aqua,MODIS,61,6.2,297,6.1,D,0
6.1693,-70.2414,316.5,1,1,2013-01-01,1811,Aqua,MODIS,37,6.2,297.8,7,D,0
5.3065,-70.409,342.3,1,1,2013-01-01,1811,Aqua,MODIS,91,6.2,302.2,38.5,D,0
5.3051,-70.4181,320.9,1,1,2013-01-01,1811,Aqua,MODIS,49,6.2,299.7,9,D,0
5.3258,-70.4026,335.6,1,1,2013-01-01,1811,Aqua,MODIS,86,6.2,304.7,26.4,D,0
5.3245,-70.4117,328.7,1,1,2013-01-01,1811,Aqua,MODIS,77,6.2,301.2,17,D,0
5.3348,-70.4039,325.2,1,1,2013-01-01,1811,Aqua,MODIS,68,6.2,297.3,13.7,D,0
5.4118,-69.3581,325.9,1,1,2013-01-01,1811,Aqua,MODIS,75,6.2,297.6,15.4,D,0
5.9413,-67.5573,326.7,1.1,1.1,2013-01-01,1811,Aqua,MODIS,66,6.2,307.7,9.1,D,0
7.1309,-73.9456,316.6,1.4,1.2,2013-01-01,1811,Aqua,MODIS,55,6.2,298.8,12.7,D,0
5.7512,-68.58,328.5,1,1,2013-01-01,1811,Aqua,MODIS,77,6.2,299.6,16.2,D,0
5.6963,-68.5855,328,1,1,2013-01-01,1811,Aqua,MODIS,67,6.2,302,13.5,D,0
6.5443,-70.0582,332.2,1,1,2013-01-01,1811,Aqua,MODIS,84,6.2,300.3,22.4,D,0
6.543,-70.0671,329.9,1,1,2013-01-01,1811,Aqua,MODIS,82,6.2,299.4,20.2,D,0
5.3496,-68.3014,325.1,1.1,1,2013-01-01,1811,Aqua,MODIS,35,6.2,306.7,10.5,D,0
5.3378,-68.3189,324.3,1.1,1,2013-01-01,1811,Aqua,MODIS,43,6.2,306.1,11.1,D,0
5.3273,-68.327,326.3,1.1,1,2013-01-01,1811,Aqua,MODIS,51,6.2,305.6,13.5,D,0
5.3172,-68.3382,333,1.1,1,2013-01-01,1811,Aqua,MODIS,78,6.2,304.6,20.4,D,0
5.3054,-68.3556,327.1,1,1,2013-01-01,1811,Aqua,MODIS,59,6.2,305.7,13.1,D,0
5.3067,-68.3462,326.9,1.1,1,2013-01-01,1811,Aqua,MODIS,49,6.2,307.7,12,D,0
6.0845,-76.0366,311.8,2.1,1.4,2013-01-01,1811,Aqua,MODIS,59,6.2,287.5,28.4,D,0
6.5341,-70.0658,316.9,1,1,2013-01-01,1811,Aqua,MODIS,37,6.2,298,7.8,D,0
5.4267,-68.0207,332.1,1.1,1,2013-01-01,1811,Aqua,MODIS,83,6.2,303.3,22.6,D,0
5.4253,-68.0304,333.9,1.1,1,2013-01-01,1811,Aqua,MODIS,84,6.2,304,25.1,D,0
5.4373,-68.0124,321.3,1.1,1,2013-01-01,1811,Aqua,MODIS,68,6.2,302.6,9.6,D,0
5.436,-68.022,320.3,1.1,1,2013-01-01,1811,Aqua,MODIS,67,6.2,302.8,8.5,D,0
6.102,-69.2893,328.1,1,1,2013-01-01,1811,Aqua,MODIS,65,6.2,296.9,20,D,0
8.6081,-73.7843,316,1.3,1.1,2013-01-01,1812,Aqua,MODIS,59,6.2,300,9.2,D,0
11.3893,-72.2164,321.5,1,1,2013-01-01,1812,Aqua,MODIS,72,6.2,302.7,9.3,D,0
5.2613,-70.4068,302.9,2.4,1.5,2013-01-02,0335,Terra,MODIS,42,6.2,291.1,14,N,0
5.2747,-70.4086,303.2,2.4,1.5,2013-01-02,0335,Terra,MODIS,54,6.2,290.9,14.9,N,0
4.1325,-76.186,301.8,1,1,2013-01-02,0335,Terra,MODIS,44,6.2,289.6,4.5,N,0
5.6497,-68.6532,304.4,1.5,1.2,2013-01-02,0629,Aqua,MODIS,59,6.2,293.3,8.3,N,0
5.5694,-68.7258,306.6,1.5,1.2,2013-01-02,0629,Aqua,MODIS,69,6.2,293.4,11.4,N,0
5.6517,-68.6663,304.6,1.5,1.2,2013-01-02,0629,Aqua,MODIS,60,6.2,293.9,8.5,N,0
5.9733,-70.0278,315,4.4,1.9,2013-01-02,1553,Terra,MODIS,70,6.2,294.2,59.3,D,0
8.3298,-73.8984,315.6,2,1.4,2013-01-02,1553,Terra,MODIS,48,6.2,300.3,13,D,0
5.2844,-70.3949,330.7,4.3,1.9,2013-01-02,1554,Terra,MODIS,85,6.2,296,179.4,D,0
5.2873,-70.3875,328.5,4.3,1.9,2013-01-02,1554,Terra,MODIS,84,6.2,295.7,157.4,D,0
5.2644,-70.4034,317.2,4.3,1.9,2013-01-02,1554,Terra,MODIS,63,6.2,295.7,61.7,D,0
3.6018,-72.2465,312.8,3.3,1.7,2013-01-02,1554,Terra,MODIS,64,6.2,293.5,30.8,D,0
4.2612,-71.2956,319,3.8,1.8,2013-01-02,1554,Terra,MODIS,74,6.2,293.4,72.6,D,0
4.3871,-70.0287,312.1,4.7,2,2013-01-02,1554,Terra,MODIS,54,6.2,292.3,48.7,D,0
4.386,-70.0221,311.3,4.7,2,2013-01-02,1554,Terra,MODIS,52,6.2,292.3,44.8,D,0
5.2504,-70.4004,314.9,4.3,1.9,2013-01-02,1554,Terra,MODIS,61,6.2,295.1,46.4,D,0
4.3492,-71.6481,312.9,3.6,1.8,2013-01-02,1554,Terra,MODIS,63,6.2,294.2,31.3,D,0
3.481,-73.0381,318.6,2.9,1.6,2013-01-02,1554,Terra,MODIS,75,6.2,293.9,40,D,0
3.3431,-72.628,312.7,3.1,1.7,2013-01-02,1554,Terra,MODIS,64,6.2,293.3,26,D,0
5.2674,-70.3977,316.8,4.3,1.9,2013-01-02,1554,Terra,MODIS,72,6.2,295.8,60.9,D,0
5.9718,-70.035,317,4.4,1.9,2013-01-02,1554,Terra,MODIS,73,6.2,294.2,73.9,D,0
3.4833,-73.0324,328.9,2.9,1.6,2013-01-02,1554,Terra,MODIS,84,6.2,294.3,90.5,D,0
4.2067,-71.0583,312.2,4,1.9,2013-01-02,1554,Terra,MODIS,63,6.2,294.4,35.6,D,0
4.2146,-71.5787,314.3,3.6,1.8,2013-01-02,1554,Terra,MODIS,66,6.2,294.2,40.7,D,0
3.4937,-73.0049,315.7,2.9,1.6,2013-01-02,1554,Terra,MODIS,71,6.2,294.9,30.6,D,0
3.4793,-73.007,331.2,2.9,1.6,2013-01-02,1554,Terra,MODIS,85,6.2,294.1,105.3,D,0
3.4771,-73.0127,329.1,2.9,1.6,2013-01-02,1554,Terra,MODIS,84,6.2,293.8,93.2,D,0
3.5277,-72.3528,312.6,3.2,1.7,2013-01-02,1554,Terra,MODIS,64,6.2,292.8,28.4,D,0
3.5302,-72.3579,310.7,3.2,1.7,2013-01-02,1554,Terra,MODIS,59,6.2,292.5,21.7,D,0
3.3388,-72.6004,313.3,3.1,1.7,2013-01-02,1554,Terra,MODIS,66,6.2,291.5,31,D,0
4.2576,-71.3256,312.6,3.8,1.8,2013-01-02,1554,Terra,MODIS,63,6.2,293.6,33.9,D,0
4.7099,-70.7529,334.4,4.1,1.9,2013-01-02,1554,Terra,MODIS,87,6.2,295.6,206.3,D,0
4.7055,-70.759,333.2,4.1,1.9,2013-01-02,1554,Terra,MODIS,87,6.2,295.6,193.9,D,0
4.2521,-71.2922,316.5,3.8,1.8,2013-01-02,1554,Terra,MODIS,70,6.2,293.4,55.6,D,0
4.2044,-71.5833,318.6,3.4,1.7,2013-01-02,1853,Aqua,MODIS,69,6.2,295.5,49,D,0
3.1447,-76.3303,329,1.4,1.2,2013-01-02,1853,Aqua,MODIS,81,6.2,299.9,27,D,0
3.1367,-76.335,317,1.4,1.2,2013-01-02,1853,Aqua,MODIS,54,6.2,294.5,10.5,D,0
5.2674,-70.3992,315,4.3,1.9,2013-01-02,1853,Aqua,MODIS,30,6.2,293,48.3,D,0
5.2502,-70.3969,317.9,4.3,1.9,2013-01-02,1853,Aqua,MODIS,47,6.2,294.3,71.7,D,0
3.9142,-71.0392,314.9,3.7,1.8,2013-01-02,1853,Aqua,MODIS,41,6.2,291.5,40,D,0
4.2004,-71.6133,316.7,3.4,1.7,2013-01-02,1853,Aqua,MODIS,66,6.2,293.2,38.4,D,0
4.2385,-71.6795,320.7,3.3,1.7,2013-01-02,1853,Aqua,MODIS,73,6.2,295.1,59.7,D,0
3.9244,-71.1449,316.5,3.6,1.8,2013-01-02,1853,Aqua,MODIS,31,6.2,293.9,41.4,D,0
3.9097,-71.072,317.6,3.7,1.8,2013-01-02,1853,Aqua,MODIS,49,6.2,293.9,50.9,D,0
3.9005,-71.0629,318.2,3.7,1.8,2013-01-02,1853,Aqua,MODIS,33,6.2,292.2,53.8,D,0
3.917,-71.1391,317.7,3.6,1.8,2013-01-02,1853,Aqua,MODIS,65,6.2,294.6,49.3,D,0
4.9145,-70.0366,317.7,4.6,2,2013-01-02,1853,Aqua,MODIS,65,6.2,290.6,78.7,D,0
4.8983,-70.0429,318.9,4.6,2,2013-01-02,1853,Aqua,MODIS,69,6.2,292.8,90,D,0
7.8455,-73.8691,319.3,2.5,1.5,2013-01-02,1854,Aqua,MODIS,55,6.2,298.8,36.4,D,0
6.0496,-75.6901,314.8,1.7,1.3,2013-01-02,1854,Aqua,MODIS,64,6.2,297.2,17,D,0
5.3431,-68.3488,304,1.7,1.3,2013-01-03,0240,Terra,MODIS,5,6.2,292.1,8.1,N,0
5.3407,-68.364,303.8,1.7,1.3,2013-01-03,0240,Terra,MODIS,40,6.2,292.1,8.5,N,0
4.9251,-69.2453,303.3,2,1.4,2013-01-03,0240,Terra,MODIS,55,6.2,292.8,9.1,N,0
5.7919,-68.4953,303.9,1.7,1.3,2013-01-03,0240,Terra,MODIS,57,6.2,293.7,8.2,N,0
4.9461,-69.2915,305.3,2.1,1.4,2013-01-03,0240,Terra,MODIS,64,6.2,292.8,13.4,N,0
4.9468,-68.3992,305.1,1.8,1.3,2013-01-03,0240,Terra,MODIS,49,6.2,292.2,11.8,N,0
10.841,-73.5362,315.1,3.1,1.7,2013-01-03,1457,Terra,MODIS,63,6.2,300.4,44.6,D,0
6.3885,-70.2944,315.8,1.5,1.2,2013-01-03,1458,Terra,MODIS,61,6.2,300.5,10.4,D,0
5.9712,-68.2998,319.3,1.1,1,2013-01-03,1458,Terra,MODIS,68,6.2,303.4,7.2,D,0
6.0405,-70.9304,321.4,1.6,1.2,2013-01-03,1458,Terra,MODIS,73,6.2,299.2,23.6,D,0
5.8988,-70.2678,318,1.4,1.2,2013-01-03,1458,Terra,MODIS,65,6.2,301.4,12.8,D,0
5.9936,-68.2806,320.2,1.1,1,2013-01-03,1458,Terra,MODIS,50,6.2,304.3,7.8,D,0
6.0012,-69.7045,316.1,1.3,1.1,2013-01-03,1458,Terra,MODIS,46,6.2,299.7,9.6,D,0
6.0029,-69.7163,323,1.3,1.1,2013-01-03,1458,Terra,MODIS,72,6.2,300.1,19.6,D,0
6.0006,-69.7105,327.7,1.3,1.1,2013-01-03,1458,Terra,MODIS,79,6.2,299.7,27.9,D,0
4.6822,-68.7614,314.5,1.1,1.1,2013-01-03,1459,Terra,MODIS,27,6.2,294.2,5.5,D,0
5.2801,-70.4361,338.7,1.4,1.2,2013-01-03,1459,Terra,MODIS,88,6.2,302.2,53.9,D,0
5.2621,-70.3864,328.8,1.4,1.2,2013-01-03,1459,Terra,MODIS,76,6.2,301.9,28.2,D,0
5.2515,-70.3879,328.6,1.4,1.2,2013-01-03,1459,Terra,MODIS,80,6.2,302,29.6,D,0
4.8388,-69.579,316.8,1.2,1.1,2013-01-03,1459,Terra,MODIS,61,6.2,299.9,8.1,D,0
4.751,-70.6323,330.7,1.5,1.2,2013-01-03,1459,Terra,MODIS,82,6.2,298.9,37,D,0
4.7492,-70.6193,321.9,1.5,1.2,2013-01-03,1459,Terra,MODIS,73,6.2,299.1,19.6,D,0
4.7455,-70.6265,330.2,1.5,1.2,2013-01-03,1459,Terra,MODIS,82,6.2,299,36.6,D,0
5.4333,-69.9536,323.2,1.3,1.1,2013-01-03,1459,Terra,MODIS,58,6.2,300.3,17.8,D,0
4.8339,-70.7551,326.2,1.5,1.2,2013-01-03,1459,Terra,MODIS,78,6.2,299.4,25.8,D,0
4.8231,-70.7566,355,1.5,1.2,2013-01-03,1459,Terra,MODIS,97,6.2,300.2,115.4,D,0
4.8212,-70.7433,374.9,1.5,1.2,2013-01-03,1459,Terra,MODIS,100,6.2,301.8,222.5,D,0
2.9576,-72.2518,325.5,1.8,1.3,2013-01-03,1459,Terra,MODIS,79,6.2,295.5,36.4,D,0
2.9553,-72.2358,322.1,1.8,1.3,2013-01-03,1459,Terra,MODIS,76,6.2,295.3,27.7,D,0
2.9606,-72.2419,330,1.8,1.3,2013-01-03,1459,Terra,MODIS,84,6.2,295.8,50.1,D,0
4.299,-70.0838,310.5,1.3,1.1,2013-01-03,1459,Terra,MODIS,36,6.2,289.9,5.9,D,0
4.9103,-69.2297,335.8,1.2,1.1,2013-01-03,1459,Terra,MODIS,87,6.2,299.7,36.9,D,0
3.948,-71.6204,314,1.7,1.3,2013-01-03,1459,Terra,MODIS,62,6.2,296.9,9.1,D,0
5.3108,-68.3866,343.5,1.1,1,2013-01-03,1459,Terra,MODIS,92,6.2,299.3,45.2,D,0
5.3015,-68.3879,331,1.1,1,2013-01-03,1459,Terra,MODIS,84,6.2,298.3,23.6,D,0
5.3,-68.3781,320,1.1,1,2013-01-03,1459,Terra,MODIS,31,6.2,298.5,8.4,D,0
4.953,-68.3922,317.1,1.1,1,2013-01-03,1459,Terra,MODIS,67,6.2,298.2,8.6,D,0
5.8515,-70.3925,314.5,1.5,1.2,2013-01-03,1459,Terra,MODIS,54,6.2,299.7,9.5,D,0
5.738,-69.7293,330.7,1.3,1.1,2013-01-03,1459,Terra,MODIS,81,6.2,301.6,30.8,D,0
5.7331,-69.6942,316.5,1.3,1.1,2013-01-03,1459,Terra,MODIS,57,6.2,301.6,8.1,D,0
